score,third_dwn_pct,qbrating,game_id,label
-13.0,-0.19823717000000007,-46.349999999999994,401547654,Home
-5.5,-0.11401097000000004,76.74999999999997,401548631,Away
1.6666666666666643,0.06838530333333331,111.3,401550740,Home
4.0,-0.016098484999999996,36.275000000000006,401548624,Away
-7.5,0.14830586499999998,-17.47500000000001,401550739,Home
4.0,-0.04895105166666669,8.150000000000006,401548626,Away
1.6666666666666679,-0.01736598666666661,-72.88333333333333,401550178,Away
-1.6666666666666679,-0.10845959500000002,-46.05,401549309,Away
11.5,-0.09693085499999998,-1.25,401548496,Home
-5.833333333333332,0.078388295,21.733333333333334,401547663,Home
4.5,0.015151519999999974,13.200000000000003,401548411,Home
-7.666666666666666,0.10598290999999993,1.45000000000001,401550833,Away
9.166666666666668,-0.0041627800000000326,-11.558333333333337,401548620,Away
11.866666666666665,-0.12736569666666664,14.413333333333341,401547659,Home
16.666666666666668,-0.02637918833333336,112.06666666666668,401547666,Away
15.7,0.05491452000000002,-13.460000000000008,401548628,Home
4.899999999999999,-0.14213677199999997,39.230000000000004,401550918,Home
-8.7,-0.0023424524999999807,16.269999999999996,401547661,Away
-10.266666666666667,-0.09061049733333332,-36.775,401550834,Home
0.3999999999999986,0.014743591333333361,-10.975000000000009,401548625,Away
-1.3333333333333321,0.1626445526666667,-23.825000000000003,401548621,Away
-1.8333333333333321,0.11164529666666667,-72.64999999999998,401547665,Away
1.8333333333333321,0.04140720666666664,6.216666666666669,401547662,Home
-4.666666666666666,-0.07215007666666662,-41.599999999999994,401547664,Home
5.75,0.04580419250000001,98.83333333333331,401550836,Away
-12.666666666666668,0.1063491966666667,-37.55,401549211,Away
-4.25,-0.03297395999999997,-118.13333333333333,401548507,Away
12.533333333333331,0.04121988666666665,33.99000000000001,401548497,Away
-4.399999999999999,0.02176637866666664,-31.379999999999995,401548509,Home
12.666666666666666,0.049753956666666654,26.75,401547668,Away
-4.25,0.10837528499999999,8.200000000000003,401550161,Home
-13.083333333333332,0.08001582916666661,-28.76666666666665,401547667,Away
-1.1666666666666679,0.12335697666666667,15.36666666666666,401547655,Home
4.0,-0.011948467500000004,-16.30000000000001,401548627,Away
-6.199999999999999,0.074862645,23.819999999999993,401547656,Away
9.0,-0.08878205,54.25000000000001,401547657,Away
0.0,0.09437922083333339,4.5,401548508,Home
-0.3999999999999986,-0.069218426,46.08666666666667,401548510,Away
7.649999999999999,0.030932395500000043,19.86666666666666,401548412,Away
-5.300000000000001,-0.015832782000000045,-35.21666666666667,401549212,Home
-10.8,-0.13025003000000002,-31.890000000000015,401548629,Home
-4.800000000000001,0.035750369000000004,-99.38333333333333,401548498,Away
-9.400000000000002,-0.084676152,-35.32499999999999,401550835,Away
2.8999999999999986,0.007226108000000009,30.974999999999994,401548623,Home
0.6000000000000014,0.09449494799999997,-83.16666666666666,401547660,Home
-7.199999999999999,-0.04170438200000004,5.125,401548622,Home
11.55,-0.05621127199999998,-5.38333333333334,401550167,Home
-8.0,0.01472417749999999,-34.60000000000001,401547669,Home
-4.25,0.02124541499999999,15.049999999999955,401547658,Away
-6.199999999999999,-0.15761599399999998,-25.440000000000012,401547353,Away
-2.3999999999999986,-0.03195587799999999,-43.70000000000001,401547403,Home
5.0,0.054423078000000014,-15.075000000000003,401547397,Home
3.8000000000000007,-0.025770311999999962,-24.924999999999997,401547404,Away
-1.6000000000000014,-0.055470081999999976,-44.80000000000001,401547398,Away
2.3999999999999986,-0.020864969999999983,-66.20000000000002,401547399,Home
4.0,-0.005476187999999993,48.43000000000001,401547405,Away
-5.000000000000002,0.015251426000000012,43.95,401547406,Home
-3.8000000000000007,-0.11004273999999997,91.08333333333331,401547396,Home
9.0,-0.014992779999999983,55.25,401547407,Away
-0.40000000000000213,0.08277057799999998,-7.8500000000000085,401547400,Away
10.599999999999998,-0.07557691400000005,0.0799999999999983,401547402,Away
-9.2,0.04383381199999997,-86.36666666666667,401547401,Away
-10.2,0.058394944000000004,-23.933333333333337,401547408,Away
-4.400000000000002,0.0006629380000000018,5.208333333333343,401547409,Away
11.2,0.07192889600000002,32.16666666666666,401547352,Home
-7.399999999999999,0.077657066,113.55333333333333,401547410,Home
9.400000000000002,0.006076157999999998,25.299999999999997,401547417,Home
2.8000000000000007,-0.00492950200000003,2.9833333333333343,401547411,Home
-4.599999999999998,0.09844600399999998,-15.608333333333334,401547412,Away
-0.8000000000000007,0.06920996199999996,-20.46666666666667,401547418,Away
9.0,-0.029352462000000024,121.76666666666668,401547414,Home
-1.3999999999999986,0.02139859799999999,-86.53333333333332,401547420,Home
3.1999999999999993,0.06366802399999999,49.265000000000015,401547413,Away
7.199999999999999,0.04952597599999997,-52.84999999999998,401547419,Away
16.4,-0.04997670399999998,65.98,401547422,Away
6.000000000000002,0.016307020000000005,-8.925000000000011,401547421,Away
-5.0,-0.08533909,-40.53333333333333,401547415,Home
-6.0,0.06888888999999998,-42.7,401547416,Away
2.1999999999999993,-0.08688644000000006,4.099999999999994,401547423,Away
3.6000000000000014,-0.01841790600000004,93.15000000000003,401547425,Away
-6.0,-0.05573842600000001,20.400000000000006,401547424,Home
-6.799999999999997,0.05197802600000001,-39.05500000000001,401547426,Home
0.6000000000000014,0.010396274000000039,-47.65,401547428,Home
-6.600000000000001,0.086069758,-10.549999999999997,401547433,Home
-8.2,-0.05644994200000003,24.15000000000002,401547434,Home
7.800000000000001,-0.02308469599999996,8.900000000000006,401547429,Home
8.2,-0.13280040399999998,-23.166666666666657,401547436,Away
4.400000000000002,0.09419995200000003,30.0,401547430,Away
2.799999999999997,0.018811190000000033,31.86666666666666,401547431,Away
-11.0,-0.02375566400000001,77.77499999999998,401547435,Away
3.3999999999999986,-0.060516764,38.233333333333334,401547427,Away
-8.2,-0.015096081999999955,-33.78333333333334,401547432,Home
-12.399999999999999,-0.050477298000000004,-65.94000000000001,401547438,Home
1.5999999999999996,0.016969958000000007,-3.7166666666666686,401547437,Home
-1.8000000000000007,-0.028825080000000003,-9.200000000000003,401547439,Away
9.0,-0.02218698400000002,-68.75333333333332,401547440,Away
-11.399999999999999,0.045815863999999984,-22.875,401547441,Home
-2.8000000000000007,-0.092145916,-14.75,401547442,Away
-9.600000000000001,-0.007878211999999996,13.275000000000006,401547227,Home
-4.599999999999998,-0.06461538400000005,1.9333333333333371,401547443,Home
9.8,-0.07797980399999999,30.700000000000003,401547444,Away
0.40000000000000213,0.152869082,-30.683333333333337,401547445,Away
4.399999999999999,0.044026803999999975,32.574999999999996,401547452,Home
-10.2,0.007886624000000009,-45.5,401547449,Away
0.5999999999999979,0.05004412400000002,7.133333333333297,401547450,Away
-6.599999999999998,0.034494668000000006,-29.78,401547451,Home
5.800000000000001,0.08709629999999996,145.08333333333334,401547448,Away
9.399999999999999,0.01291208399999999,-80.79999999999998,401547446,Home
-1.8000000000000007,0.103519694,-85.31666666666668,401547447,Home
-0.5999999999999979,0.008860862000000025,-10.533333333333331,401547453,Home
-12.799999999999999,0.035671006000000005,-30.129999999999995,401547454,Home
17.0,0.112685918,78.24000000000001,401547455,Away
0.5999999999999979,-0.06039626600000003,-2.99166666666666,401547456,Away
-3.8000000000000007,0.009090914000000005,12.0,401547457,Away
2.6000000000000014,-0.022911002000000014,-3.191666666666663,401547228,Away
-1.3999999999999986,-0.015877452000000014,64.49999999999997,401547463,Home
-9.0,0.05411388,-54.25000000000001,401547464,Home
-3.1999999999999993,-0.08195604399999995,-55.199999999999996,401547458,Home
2.8000000000000007,0.07736264000000004,1.2249999999999943,401547465,Home
1.0,-0.10343405400000005,61.70000000000002,401547459,Away
-5.599999999999998,0.09713065599999998,-10.283333333333331,401547460,Home
