home_score,away_score,home_third_dwn_pct,away_third_dwn_pct,home_adjqbr,away_adjqbr,home_passingyards,away_passingyards,home_rushingyards,away_rushingyards,home_fumbles,away_fumbles,home_totaltackles,away_totaltackles,home_sacks,away_sacks,home_interceptions,away_interceptions,home_qbhits,away_qbhits,temperature,precip_severity,game_id,label
83.53590000000001,97.5159,1.8611702970400001,1.5748007105400001,188.38123000000002,220.26808000000003,787.3766,937.6676,452.4882,335.2816,5.239000000000001,2.8,299.082,279.495,6.8005,9.453100000000001,5.7,6.626,18.219900000000003,24.2494,81.5,2.0,401548625,Away
123.86810000000001,107.0608,1.628480586736,1.6349647587740002,394.49685,317.51402,1065.1051,939.7639,538.2077,480.9805,1.729,4.0951,270.81530000000004,311.49440000000004,15.0085,10.6544,5.897,2.8,24.7296,40.110600000000005,77.0,1.0,401548621,Away
68.38000000000001,55.377300000000005,1.5967942826800001,1.74128303,345.25264,187.04439000000002,956.8441,851.0029000000001,313.0439,423.4628,5.978000000000001,5.6290000000000004,293.68280000000004,253.14260000000002,6.946300000000001,11.4274,5.149,4.7,16.270400000000002,29.3258,101.5,1.0,401547665,Away
91.4867,110.4203,1.31568194997,1.387730238,368.56295,341.26866000000007,783.5478,1019.0694000000001,586.8172000000001,501.12620000000004,6.617000000000001,6.769,287.1103,262.53380000000004,20.2374,11.8373,8.0363,6.42,31.6127,26.6336,74.5,1.0,401547662,Home
73.06490000000001,76.96730000000001,1.89983575123,1.461860887014,294.96218999999996,359.20604000000003,719.5081,792.8453000000001,516.1496000000001,481.632,6.6160000000000005,2.358,266.0875,293.1051,5.597300000000001,13.5688,5.42,5.33,18.418400000000002,22.649,76.0,2.0,401547664,Home
63.6387,90.1297,1.720705638138,1.807965781904,366.97704000000004,463.65466000000004,804.9177,1343.9543,379.4271,273.17060000000004,4.978000000000001,3.8241000000000005,293.1667,251.61870000000002,9.4195,6.307300000000001,4.42,3.7,27.481900000000003,22.999900000000004,74.0,1.0,401550836,Away
132.49360000000001,112.90190000000001,1.249399411208,1.7161919038870002,510.55172,424.4996,1003.9744000000001,934.2092,610.9833,492.33880000000005,3.539,3.6100000000000003,232.39640000000003,271.6569,5.9051,6.6341,6.6,6.339,23.1719,13.0692,77.0,2.0,401549211,Away
74.81530000000001,94.9777,1.874581845087,1.505336387704,434.98473,284.96694,1019.0426000000001,866.7624000000001,331.9353,612.8316,6.339,6.607,267.5123,238.2649,4.553100000000001,15.131200000000002,2.9,4.33,14.326500000000001,20.4582,86.75,1.0,401548507,Away
88.6768,118.4688,1.811692115047,1.8495324368800001,347.37015,392.41023,990.3328,1043.4442000000001,445.99510000000004,448.12180000000006,2.529,3.1141,250.99130000000002,260.9888,6.9382,15.977200000000002,2.8,4.168,24.352800000000002,36.3302,86.5,2.0,401548497,Away
122.8537,87.79270000000001,1.595546161834,1.9868357382,247.21359000000004,502.28955,932.7677000000001,923.547,604.2311,579.1592,2.9970000000000003,6.2092,266.6248,272.5963,6.5151,4.9095,6.968,2.8,21.1482,17.2929,78.0,1.0,401548509,Home
72.5177,113.8244,1.6914600020100001,1.4139473104000002,258.01801,357.1381,869.8152,981.0282000000001,436.4479,501.853,2.71,6.0680000000000005,288.95140000000004,254.32930000000002,11.8553,7.782400000000001,4.42,2.71,20.2894,25.436500000000002,78.0,1.0,401547668,Away
119.60340000000001,76.34830000000001,1.5934451974700001,1.83079836433,390.59947,424.43105,911.1944000000001,954.4442,748.1326,323.35740000000004,5.0680000000000005,6.258,255.6706,296.13280000000003,9.6912,6.7780000000000005,6.339,3.52,29.535800000000002,18.729400000000002,70.5,1.0,401550161,Home
128.75740000000002,83.36160000000001,1.285176938752,1.5699890433400001,452.42781,486.19473,976.4778,867.5277000000001,513.8384000000001,519.5665,3.1590000000000003,2.6100000000000003,254.1705,237.8648,9.4024,17.3302,4.6,6.1363,20.046,26.0063,76.25,3.0,401547667,Away
74.0077,69.175,1.43557587808,1.849971833575,243.77614,336.56435,710.8168000000001,802.268,590.4661,562.3563,2.9,5.878,274.3177,271.4124,9.135100000000001,9.9604,5.33,2.9,20.9343,27.384700000000002,80.0,1.0,401547655,Home
79.2429,100.4777,1.78503218074,1.46744980083,355.09993000000003,607.62815,845.0306,720.9798000000001,507.2262,633.4102,3.439,8.507000000000001,274.701,279.9013,6.8095,18.9234,7.23,8.6753,21.4419,27.850700000000003,89.5,1.0,401548627,Away
106.14250000000001,83.7074,1.516481344,1.830964331707,205.17319,457.13742,892.5034,749.5681000000001,588.9235,546.6443,4.3580000000000005,4.896100000000001,240.73270000000002,275.01910000000004,15.037,7.6214,1.9,5.42,30.9635,20.8565,71.0,2.0,401547656,Away
52.1659,100.9811,1.487421189256,1.4423487045760002,346.30237,319.61235000000005,677.3397000000001,907.6051,397.2841,506.8967,10.288,2.539,293.4941,279.4733,7.551200000000001,14.3875,2.0,5.707000000000001,20.3685,24.3516,87.5,2.0,401547657,Away
100.2994,109.6691,1.3398622603630002,1.66561618543,333.0453,540.2639,778.8045000000001,855.6689,704.8881,455.9176,8.5753,2.629,232.7002,254.1753,10.0363,6.149,4.51,6.339,14.334600000000002,13.188,75.25,2.0,401548508,Home
122.8537,116.4397,1.595546161834,1.317914662006,247.21359000000004,432.58931,932.7677000000001,974.5133000000001,604.2311,534.1080000000001,2.9970000000000003,4.968,266.6248,256.2647,6.5151,10.648200000000001,6.968,6.058,21.1482,22.2205,69.5,1.0,401548510,Away
76.0133,99.7253,1.316518207704,1.68694232243,508.0840400000001,472.74076,662.6153,1173.6344000000001,525.147,344.4282,2.9412000000000003,7.139,319.0251,277.0128,11.777800000000001,9.5653,5.087000000000001,8.688,18.797,23.1826,74.75,2.0,401548412,Away
124.2577,90.51440000000001,1.3705667082800002,1.53057207317,573.56306,521.21087,954.4141000000001,897.9114000000001,615.6129000000001,631.8756000000001,2.439,5.978000000000001,225.83270000000002,270.2266,6.6512,13.5382,6.6,4.439,25.1276,31.7818,65.75,2.0,401549212,Home
118.4688,76.5735,1.8495324368800001,1.437236371108,392.41023,588.59565,1043.4442000000001,905.4970000000001,448.12180000000006,562.8737000000001,3.1141,4.2490000000000006,260.9888,275.8177,15.977200000000002,10.3962,4.168,7.797000000000001,36.3302,21.3837,79.0,3.0,401548629,Home
82.7333,72.313,1.850607476587,1.7534215297000002,521.5420300000001,483.72699000000006,1049.6836,952.5949,399.1053,430.3612,6.2661,0.81,255.51330000000002,259.9913,6.444100000000001,6.598000000000001,3.71,2.0,13.6785,19.392000000000003,71.25,2.0,401548498,Away
93.1106,47.979600000000005,1.722322882357,1.45025973682,344.68297,441.70665,776.7132,749.8266,587.2861,323.8095,2.71,6.3883,275.68240000000003,299.1388,6.085100000000001,11.323300000000001,4.33,4.61,20.4466,29.3715,81.75,2.0,401550835,Away
78.35470000000001,97.5159,1.49265607525,1.5748007105400001,432.80134000000004,220.26808000000003,867.0298,937.6676,505.5781,335.2816,2.8,2.8,259.6477,279.495,6.9661,9.453100000000001,6.130000000000001,6.626,13.4373,24.2494,87.0,2.0,401548623,Home
77.56230000000001,74.70400000000001,1.621490250934,2.017253881345,571.2186800000001,432.06965,1218.1545,797.1790000000001,281.8732,540.4323,5.5612,5.258,256.2651,290.43240000000003,5.897,11.8514,4.51,3.9,21.767100000000003,29.1177,85.0,2.0,401547660,Home
107.0608,78.39030000000001,1.6349647587740002,1.5195154024300002,317.51402,320.01319,939.7639,862.9249000000001,480.9805,525.4898000000001,4.0951,2.539,311.49440000000004,232.24960000000002,10.6544,11.2944,2.8,5.33,40.110600000000005,29.7788,85.75,1.0,401548622,Home
69.5724,111.2234,1.7668092980740002,1.50276550312,404.21396000000004,518.2642000000001,927.1532000000001,1112.8512,370.9594,436.86400000000003,4.349,4.5200000000000005,299.8629,243.9793,7.732200000000001,5.9734,4.2490000000000006,3.6100000000000003,17.6782,18.578500000000002,102.5,2.0,401550167,Home
85.22500000000001,65.5067,1.8080818203570002,1.558081474977,531.69741,300.53437,930.3987000000001,796.4796,551.5445,462.69460000000004,7.7563,3.439,266.75350000000003,283.4974,6.423300000000001,10.273100000000001,4.42,4.258,17.1615,17.7343,70.25,2.0,401547669,Home
74.76660000000001,50.929,1.51457475994,1.5352711852,491.24013,380.59384,951.0117,842.3911,411.72850000000005,291.1109,0.9,5.978000000000001,252.95780000000002,293.53880000000004,18.9772,7.8463,6.946300000000001,5.8051,24.6203,17.125400000000003,92.75,2.0,401547658,Away
118.4688,98.9411,1.8495324368800001,1.266467328176,392.41023,432.92835,1043.4442000000001,880.8051,448.12180000000006,514.9867,3.1141,2.439,260.9888,263.9433,15.977200000000002,16.6975,4.168,6.946300000000001,36.3302,28.5516,80.0,2.0,401547353,Away
71.381,59.2359,1.616406693823,1.4430471380560002,452.71095,501.26137,848.6296,793.0997,483.16200000000003,422.7941,4.0222,11.778,279.6268,288.38410000000005,7.767200000000001,7.5612,4.7,3.8,23.1154,17.058500000000002,83.0,2.0,401547403,Home
76.5735,97.5159,1.437236371108,1.5748007105400001,588.59565,220.26808000000003,905.4970000000001,937.6676,562.8737000000001,335.2816,4.2490000000000006,2.8,275.8177,279.495,10.3962,9.453100000000001,7.797000000000001,6.626,21.3837,24.2494,67.0,3.0,401547397,Home
89.3674,107.0608,1.7775609920070001,1.6349647587740002,642.49942,317.51402,849.9381000000001,939.7639,557.9543,480.9805,5.0661000000000005,4.0951,283.8591,311.49440000000004,8.1414,10.6544,4.5200000000000005,2.8,17.646500000000003,40.110600000000005,74.25,2.0,401547404,Away
82.7333,77.56230000000001,1.850607476587,1.621490250934,521.5420300000001,571.2186800000001,1049.6836,1218.1545,399.1053,281.8732,6.2661,5.5612,255.51330000000002,256.2651,6.444100000000001,5.897,3.71,4.51,13.6785,21.767100000000003,69.0,2.0,401547398,Away
69.92660000000001,94.75630000000001,1.41555690394,1.276258065478,575.81213,336.63603,981.9517000000001,703.4421000000001,438.2085,744.1533000000001,1.0,8.7292,252.7278,222.3025,15.1872,12.643600000000001,7.8463,5.968,20.840300000000003,16.5306,88.5,1.0,401547399,Home
98.2807,122.8537,1.61933534357,1.595546161834,853.97415,247.21359000000004,756.4218000000001,932.7677000000001,613.5462,604.2311,6.987,2.9970000000000003,280.8073,266.6248,14.3794,6.5151,7.198300000000001,6.968,24.0447,21.1482,71.0,2.0,401547405,Away
83.3527,64.3798,1.6161863725,1.754565835187,594.8073400000001,557.07176,850.9058,857.4468,558.5671,428.2659,3.6100000000000003,1.71,258.0117,264.0547,7.2851,10.156600000000001,6.697000000000001,2.81,16.4813,18.8166,77.5,2.0,401547406,Home
74.70400000000001,60.879000000000005,2.017253881345,1.5356814280000002,432.06965,547.03284,797.1790000000001,831.3511000000001,540.4323,324.9309,5.258,5.0680000000000005,290.43240000000003,283.84880000000004,11.8514,8.846300000000001,3.9,6.8051,29.1177,23.885400000000004,80.75,3.0,401547396,Home
66.0151,109.41890000000001,1.68983790856,1.618852424423,650.4360800000001,633.86702,652.2735,836.1348,557.0327,598.2814000000001,3.9241,2.439,336.2514,230.19580000000002,9.298100000000002,5.168,4.888,7.329000000000001,17.9544,23.020100000000003,79.5,2.0,401547407,Away
110.625,107.21140000000001,1.356304042357,1.7687005862,593.17741,622.4715,1017.9987000000001,1105.3832,621.8145000000001,452.925,7.936300000000001,2.8,233.6035,257.1433,8.1333,5.9634,5.878,3.529,17.0715,14.6875,64.0,3.0,401547400,Away
69.7091,106.14250000000001,1.8183542724300001,1.516481344,484.5989,205.17319,654.1089000000001,892.5034,336.6976,588.9235,4.429,4.3580000000000005,281.8953,240.73270000000002,6.149,15.037,5.2490000000000006,1.9,16.018,30.9635,73.5,3.0,401547402,Away
116.4397,78.39030000000001,1.317914662006,1.5195154024300002,432.58931,320.01319,974.5133000000001,862.9249000000001,534.1080000000001,525.4898000000001,4.968,2.539,256.2647,232.24960000000002,10.648200000000001,11.2944,6.058,5.33,22.2205,29.7788,85.25,1.0,401547401,Away
90.51440000000001,50.563,1.53057207317,1.763661323026,521.21087,360.5643,897.9114000000001,608.5662,631.8756000000001,479.57710000000003,5.978000000000001,2.71,270.2266,280.4691,13.5382,7.171200000000001,4.439,5.078,31.7818,16.5197,76.0,1.0,401547408,Away
93.1106,69.5724,1.722322882357,1.7668092980740002,344.68297,404.21396000000004,776.7132,927.1532000000001,587.2861,370.9594,2.71,4.349,275.68240000000003,299.8629,6.085100000000001,7.732200000000001,4.33,4.2490000000000006,20.4466,17.6782,72.75,3.0,401547409,Away
47.979600000000005,99.7253,1.45025973682,1.68694232243,441.70665,472.74076,749.8266,1173.6344000000001,323.8095,344.4282,6.3883,7.139,299.1388,277.0128,11.323300000000001,9.5653,4.61,8.688,29.3715,23.1826,71.5,2.0,401547352,Home
106.14250000000001,82.7333,1.516481344,1.850607476587,205.17319,521.5420300000001,892.5034,1049.6836,588.9235,399.1053,4.3580000000000005,6.2661,240.73270000000002,255.51330000000002,15.037,6.444100000000001,1.9,3.71,30.9635,13.6785,70.5,1.0,401547410,Home
71.381,109.41890000000001,1.616406693823,1.618852424423,452.71095,633.86702,848.6296,836.1348,483.16200000000003,598.2814000000001,4.0222,2.439,279.6268,230.19580000000002,7.767200000000001,5.168,4.7,7.329000000000001,23.1154,23.020100000000003,78.0,2.0,401547417,Home
99.7253,107.21140000000001,1.68694232243,1.7687005862,472.74076,622.4715,1173.6344000000001,1105.3832,344.4282,452.925,7.139,2.8,277.0128,257.1433,9.5653,5.9634,8.688,3.529,23.1826,14.6875,70.75,2.0,401547411,Home
97.5159,74.70400000000001,1.5748007105400001,2.017253881345,220.26808000000003,432.06965,937.6676,797.1790000000001,335.2816,540.4323,2.8,5.258,279.495,290.43240000000003,9.453100000000001,11.8514,6.626,3.9,24.2494,29.1177,70.25,1.0,401547412,Away
98.9411,90.51440000000001,1.266467328176,1.53057207317,432.92835,521.21087,880.8051,897.9114000000001,514.9867,631.8756000000001,2.439,5.978000000000001,263.9433,270.2266,16.6975,13.5382,6.946300000000001,4.439,28.5516,31.7818,72.5,2.0,401547418,Away
75.8563,116.4397,1.465462612478,1.317914662006,293.07603,432.58931,779.5421000000001,974.5133000000001,654.4533,534.1080000000001,7.929200000000001,4.968,242.3025,256.2647,12.3436,10.648200000000001,5.968,6.058,21.1306,22.2205,66.5,2.0,401547414,Home
77.56230000000001,66.0151,1.621490250934,1.68983790856,571.2186800000001,650.4360800000001,1218.1545,652.2735,281.8732,557.0327,5.5612,3.9241,256.2651,336.2514,5.897,9.298100000000002,4.51,4.888,21.767100000000003,17.9544,89.5,2.0,401547420,Home
107.0608,118.4688,1.6349647587740002,1.8495324368800001,317.51402,392.41023,939.7639,1043.4442000000001,480.9805,448.12180000000006,4.0951,3.1141,311.49440000000004,260.9888,10.6544,15.977200000000002,2.8,4.168,40.110600000000005,36.3302,87.75,2.0,401547413,Away
60.879000000000005,89.3674,1.5356814280000002,1.7775609920070001,547.03284,642.49942,831.3511000000001,849.9381000000001,324.9309,557.9543,5.0680000000000005,5.0661000000000005,283.84880000000004,283.8591,8.846300000000001,8.1414,6.8051,4.5200000000000005,23.885400000000004,17.646500000000003,89.5,1.0,401547419,Away
50.563,122.8537,1.763661323026,1.595546161834,360.5643,247.21359000000004,608.5662,932.7677000000001,479.57710000000003,604.2311,2.71,2.9970000000000003,280.4691,266.6248,7.171200000000001,6.5151,5.078,6.968,16.5197,21.1482,70.5,2.0,401547422,Away
64.3798,93.1106,1.754565835187,1.722322882357,557.07176,344.68297,857.4468,776.7132,428.2659,587.2861,1.71,2.71,264.0547,275.68240000000003,10.156600000000001,6.085100000000001,2.81,4.33,18.8166,20.4466,96.5,1.0,401547421,Away
69.5724,47.979600000000005,1.7668092980740002,1.45025973682,404.21396000000004,441.70665,927.1532000000001,749.8266,370.9594,323.8095,4.349,6.3883,299.8629,299.1388,7.732200000000001,11.323300000000001,4.2490000000000006,4.61,17.6782,29.3715,88.0,1.0,401547415,Home
110.625,83.3527,1.356304042357,1.6161863725,593.17741,594.8073400000001,1017.9987000000001,850.9058,621.8145000000001,558.5671,7.936300000000001,3.6100000000000003,233.6035,258.0117,8.1333,7.2851,5.878,6.697000000000001,17.0715,16.4813,80.5,1.0,401547416,Away
69.7091,78.39030000000001,1.8183542724300001,1.5195154024300002,484.5989,320.01319,654.1089000000001,862.9249000000001,336.6976,525.4898000000001,4.429,2.539,281.8953,232.24960000000002,6.149,11.2944,5.2490000000000006,5.33,16.018,29.7788,65.5,1.0,401547423,Away
59.2359,69.92660000000001,1.4430471380560002,1.41555690394,501.26137,575.81213,793.0997,981.9517000000001,422.7941,438.2085,11.778,1.0,288.38410000000005,252.7278,7.5612,15.1872,3.8,7.8463,17.058500000000002,20.840300000000003,72.5,3.0,401547425,Away
98.2807,76.5735,1.61933534357,1.437236371108,853.97415,588.59565,756.4218000000001,905.4970000000001,613.5462,562.8737000000001,6.987,4.2490000000000006,280.8073,275.8177,14.3794,10.3962,7.198300000000001,7.797000000000001,24.0447,21.3837,61.0,1.0,401547424,Home
122.8537,93.1106,1.595546161834,1.722322882357,247.21359000000004,344.68297,932.7677000000001,776.7132,604.2311,587.2861,2.9970000000000003,2.71,266.6248,275.68240000000003,6.5151,6.085100000000001,6.968,4.33,21.1482,20.4466,74.0,1.0,401547426,Home
76.5735,75.8563,1.437236371108,1.465462612478,588.59565,293.07603,905.4970000000001,779.5421000000001,562.8737000000001,654.4533,4.2490000000000006,7.929200000000001,275.8177,242.3025,10.3962,12.3436,7.797000000000001,5.968,21.3837,21.1306,68.5,2.0,401547428,Home
98.9411,71.381,1.266467328176,1.616406693823,432.92835,452.71095,880.8051,848.6296,514.9867,483.16200000000003,2.439,4.0222,263.9433,279.6268,16.6975,7.767200000000001,6.946300000000001,4.7,28.5516,23.1154,74.75,1.0,401547433,Home
109.41890000000001,69.92660000000001,1.618852424423,1.41555690394,633.86702,575.81213,836.1348,981.9517000000001,598.2814000000001,438.2085,2.439,1.0,230.19580000000002,252.7278,5.168,15.1872,7.329000000000001,7.8463,23.020100000000003,20.840300000000003,68.5,2.0,401547434,Home
78.39030000000001,110.625,1.5195154024300002,1.356304042357,320.01319,593.17741,862.9249000000001,1017.9987000000001,525.4898000000001,621.8145000000001,2.539,7.936300000000001,232.24960000000002,233.6035,11.2944,8.1333,5.33,5.878,29.7788,17.0715,87.25,2.0,401547429,Home
82.7333,116.4397,1.850607476587,1.317914662006,521.5420300000001,432.58931,1049.6836,974.5133000000001,399.1053,534.1080000000001,6.2661,4.968,255.51330000000002,256.2647,6.444100000000001,10.648200000000001,3.71,6.058,13.6785,22.2205,69.0,2.0,401547436,Away
47.979600000000005,69.7091,1.45025973682,1.8183542724300001,441.70665,484.5989,749.8266,654.1089000000001,323.8095,336.6976,6.3883,4.429,299.1388,281.8953,11.323300000000001,6.149,4.61,5.2490000000000006,29.3715,16.018,63.5,3.0,401547430,Away
83.3527,99.7253,1.6161863725,1.68694232243,594.8073400000001,472.74076,850.9058,1173.6344000000001,558.5671,344.4282,3.6100000000000003,7.139,258.0117,277.0128,7.2851,9.5653,6.697000000000001,8.688,16.4813,23.1826,65.5,3.0,401547431,Away
107.0608,60.879000000000005,1.6349647587740002,1.5356814280000002,317.51402,547.03284,939.7639,831.3511000000001,480.9805,324.9309,4.0951,5.0680000000000005,311.49440000000004,283.84880000000004,10.6544,8.846300000000001,2.8,6.8051,40.110600000000005,23.885400000000004,85.75,2.0,401547435,Away
74.70400000000001,89.3674,2.017253881345,1.7775609920070001,432.06965,642.49942,797.1790000000001,849.9381000000001,540.4323,557.9543,5.258,5.0661000000000005,290.43240000000003,283.8591,11.8514,8.1414,3.9,4.5200000000000005,29.1177,17.646500000000003,67.0,3.0,401547427,Away
90.51440000000001,59.2359,1.53057207317,1.4430471380560002,521.21087,501.26137,897.9114000000001,793.0997,631.8756000000001,422.7941,5.978000000000001,11.778,270.2266,288.38410000000005,13.5382,7.5612,4.439,3.8,31.7818,17.058500000000002,61.0,3.0,401547432,Home
118.4688,66.0151,1.8495324368800001,1.68983790856,392.41023,650.4360800000001,1043.4442000000001,652.2735,448.12180000000006,557.0327,3.1141,3.9241,260.9888,336.2514,15.977200000000002,9.298100000000002,4.168,4.888,36.3302,17.9544,83.0,1.0,401547438,Home
64.3798,69.5724,1.754565835187,1.7668092980740002,557.07176,404.21396000000004,857.4468,927.1532000000001,428.2659,370.9594,1.71,4.349,264.0547,299.8629,10.156600000000001,7.732200000000001,2.81,4.2490000000000006,18.8166,17.6782,96.0,1.0,401547437,Home
107.21140000000001,98.2807,1.7687005862,1.61933534357,622.4715,853.97415,1105.3832,756.4218000000001,452.925,613.5462,2.8,6.987,257.1433,280.8073,5.9634,14.3794,3.529,7.198300000000001,14.6875,24.0447,86.5,1.0,401547439,Away
77.56230000000001,106.14250000000001,1.621490250934,1.516481344,571.2186800000001,205.17319,1218.1545,892.5034,281.8732,588.9235,5.5612,4.3580000000000005,256.2651,240.73270000000002,5.897,15.037,4.51,1.9,21.767100000000003,30.9635,84.75,3.0,401547440,Away
97.5159,50.563,1.5748007105400001,1.763661323026,220.26808000000003,360.5643,937.6676,608.5662,335.2816,479.57710000000003,2.8,2.71,279.495,280.4691,9.453100000000001,7.171200000000001,6.626,5.078,24.2494,16.5197,66.5,1.0,401547441,Home
109.41890000000001,98.9411,1.618852424423,1.266467328176,633.86702,432.92835,836.1348,880.8051,598.2814000000001,514.9867,2.439,2.439,230.19580000000002,263.9433,5.168,16.6975,7.329000000000001,6.946300000000001,23.020100000000003,28.5516,60.5,2.0,401547442,Away
107.0608,71.381,1.6349647587740002,1.616406693823,317.51402,452.71095,939.7639,848.6296,480.9805,483.16200000000003,4.0951,4.0222,311.49440000000004,279.6268,10.6544,7.767200000000001,2.8,4.7,40.110600000000005,23.1154,,,401547227,Home
99.7253,78.39030000000001,1.68694232243,1.5195154024300002,472.74076,320.01319,1173.6344000000001,862.9249000000001,344.4282,525.4898000000001,7.139,2.539,277.0128,232.24960000000002,9.5653,11.2944,8.688,5.33,23.1826,29.7788,75.0,2.0,401547443,Home
66.0151,110.625,1.68983790856,1.356304042357,650.4360800000001,593.17741,652.2735,1017.9987000000001,557.0327,621.8145000000001,3.9241,7.936300000000001,336.2514,233.6035,9.298100000000002,8.1333,4.888,5.878,17.9544,17.0715,81.0,1.0,401547444,Away
